OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
3464,INT,ADV,"Uta Frith, who studies autism at University College London, said: According to this study, oxytocin may have the effect of making faces more interesting.","Uta Frith, who studies autism at University College London, said: According to this study, oxytocin may have the effect of making faces more interesting as assessed by greater activity in brain structures concerned with reward evaluation.",train
2530,ADV,INT,"One of the main themes, said Murray, was incredibly rapid change in the leading causes of death and the pace of that change is a lot faster than we expected it to be.","One of the main themes, said Murray, was incredibly rapid change in the main causes of death and the speed of that change is a lot faster than we expected it to be.",train
2530,INT,ADV,"One of the main themes, said Murray, was incredibly rapid change in the main causes of death and the speed of that change is a lot faster than we expected it to be.","One of the main themes, said Murray, was incredibly rapid change in the leading causes of death and the pace of that change is a lot faster than we expected it to be.",train
4105,ADV,INT,"The whole issue of climate change has to do with our economy of production and consumption being out of balance with what the Earth can provide, says van Otterdijk.","Climate change is caused by our economy of production and consumption because it is out of balance with what the Earth can provide, says van Otterdijk.",train
4105,INT,ADV,"Climate change is caused by our economy of production and consumption because it is out of balance with what the Earth can provide, says van Otterdijk.","The whole issue of climate change has to do with our economy of production and consumption being out of balance with what the Earth can provide, says van Otterdijk.",train
1677,ADV,ELE,"The positive side of this is peoples performance, mood and health will improve.","The positive side is that peoples performance, mood and health will improve.",train
1677,ELE,ADV,"The positive side is that peoples performance, mood and health will improve.","The positive side of this is peoples performance, mood and health will improve.",train
1049,ADV,ELE,"In what Mason called the  rst city-scale genetic pro le ever, his team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.","His team found meningitis at Times Square, a trace of anthrax on a train carriage and bacteria that cause plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",train
1049,ELE,ADV,"His team found meningitis at Times Square, a trace of anthrax on a train carriage and bacteria that cause plague on a rubbish bin and ticket machine at stations in uptown Manhattan.","In what Mason called the  rst city-scale genetic pro le ever, his team found meningitis at Times Square, a trace of anthrax on the handhold of a train carriage and bacteria that cause bubonic plague on a rubbish bin and ticket machine at stations in uptown Manhattan.",train
2950,ADV,INT,"Kenny Imafidon, the managing director of the youth organization ClearView Research, said afterwards: It was a great opportunity and what will stick with me is what he said about meeting with people who have different politics from you and having to make compromises.","Kenny Imafidon, the managing director of a youth organization, said afterwards: What I will remember is what he said about meeting with people who have different politics from you and having to make compromises.",train
2950,INT,ADV,"Kenny Imafidon, the managing director of a youth organization, said afterwards: What I will remember is what he said about meeting with people who have different politics from you and having to make compromises.","Kenny Imafidon, the managing director of the youth organization ClearView Research, said afterwards: It was a great opportunity and what will stick with me is what he said about meeting with people who have different politics from you and having to make compromises.",train
1961,ADV,ELE,The Spanish team started their work after a group of cavers stumbled upon two skeletons in a deep and complex cave system high up in the Cantabrian Mountains of northwest Spain in 2006.,The Spanish team started their work after a group of cave explorers found two skeletons in a deep cave high up in the Cantabrian Mountains of northwest Spain in 2006.,train
1961,ELE,ADV,The Spanish team started their work after a group of cave explorers found two skeletons in a deep cave high up in the Cantabrian Mountains of northwest Spain in 2006.,The Spanish team started their work after a group of cavers stumbled upon two skeletons in a deep and complex cave system high up in the Cantabrian Mountains of northwest Spain in 2006.,train
2531,ADV,INT,"Reduced fertility and longer life expectancies have meant a rise in the mean age of the worlds population in a decade, from 26 years old to almost 30.",Reduced fertility and longer life have led to a rise in the average age of the worlds population in a decade from 26 years old to almost 30.,train
2531,INT,ADV,Reduced fertility and longer life have led to a rise in the average age of the worlds population in a decade from 26 years old to almost 30.,"Reduced fertility and longer life expectancies have meant a rise in the mean age of the worlds population in a decade, from 26 years old to almost 30.",train
4408,ELE,INT,"On Indiegogo, users can offer perks for different levels of investment  for example, people who helped to fund Hunts light could feel good about helping someone who is less rich, but they also got one of his lights as a present.","Indiegogo does not offer shares but allows users to offer perks for different levels of investment  people who helped to fund Hunts light felt good about helping the less rich, but also got their own light.",train
4408,INT,ELE,"Indiegogo does not offer shares but allows users to offer perks for different levels of investment  people who helped to fund Hunts light felt good about helping the less rich, but also got their own light.","On Indiegogo, users can offer perks for different levels of investment  for example, people who helped to fund Hunts light could feel good about helping someone who is less rich, but they also got one of his lights as a present.",train
4898,ELE,INT,"This may mean that online study is unattractive or difficult for someone without high-level qualifications, but it suggests that MOOCs could be a really good tool for continuing education, he added.","Although this may mean that online study is unattractive or difficult for someone without high-level qualifications, it suggests, he says, that MOOCs could be a really good tool for continuing education.",train
4898,INT,ELE,"Although this may mean that online study is unattractive or difficult for someone without high-level qualifications, it suggests, he says, that MOOCs could be a really good tool for continuing education.","This may mean that online study is unattractive or difficult for someone without high-level qualifications, but it suggests that MOOCs could be a really good tool for continuing education, he added.",train
3928,ADV,INT,"Rosser is referring to the three  lms Lucas directed between 1999 and 2005  The Phantom Menace, Attack of the Clones and Revenge of the Sith  which chronicled the life of Luke Skywalkers father, Anakin, who transforms into Darth Vader.","Rosser is referring to the three  lms Lucas directed between 1999 and 2005  The Phantom Menace, Attack of the Clones and Revenge of the Sith  which were about the life of Luke Skywalkers father, Anakin, who becomes Darth Vader.",train
3928,INT,ADV,"Rosser is referring to the three  lms Lucas directed between 1999 and 2005  The Phantom Menace, Attack of the Clones and Revenge of the Sith  which were about the life of Luke Skywalkers father, Anakin, who becomes Darth Vader.","Rosser is referring to the three  lms Lucas directed between 1999 and 2005  The Phantom Menace, Attack of the Clones and Revenge of the Sith  which chronicled the life of Luke Skywalkers father, Anakin, who transforms into Darth Vader.",train
238,ADV,ELE,"BBM claims 80 million monthly users after its upgrade, but WhatsApp has 300 million.","BBM says it has 80 million monthly users after its upgrade, but WhatsApp has 300 million.",train
238,ELE,ADV,"BBM says it has 80 million monthly users after its upgrade, but WhatsApp has 300 million.","BBM claims 80 million monthly users after its upgrade, but WhatsApp has 300 million.",train
4146,ADV,INT,Apple will have been watching this carefully and making its own notes.,Apple was watching this carefully and making notes.,train
4146,INT,ADV,Apple was watching this carefully and making notes.,Apple will have been watching this carefully and making its own notes.,train
4520,ELE,INT,The hotel investigated the complaint and as a result corrected more than 50 menu items at dozens of its restaurants.,The hotel started an investigation and as a result corrected more than 50 menu items at dozens of its restaurants.,train
4520,INT,ELE,The hotel started an investigation and as a result corrected more than 50 menu items at dozens of its restaurants.,The hotel investigated the complaint and as a result corrected more than 50 menu items at dozens of its restaurants.,train
1134,ADV,ELE,"And, we are not producing a new generation of these kind of acts  the likes of the Rolling Stones, Muse, even the Arctic Monkeys  that can headline.","And we are not producing new bands that can headline  like the Rolling Stones, Muse, even the Arctic Monkeys.",train
1134,ELE,ADV,"And we are not producing new bands that can headline  like the Rolling Stones, Muse, even the Arctic Monkeys.","And, we are not producing a new generation of these kind of acts  the likes of the Rolling Stones, Muse, even the Arctic Monkeys  that can headline.",train
2881,ADV,INT,Our bodies have become input/output devices that we monitor and optimize for greater efficiency and sleep has become another data set to be tracked.,Our bodies have become machines that we monitor and optimize for greater efficiency and sleep has become another data set to be monitored.,train
2881,INT,ADV,Our bodies have become machines that we monitor and optimize for greater efficiency and sleep has become another data set to be monitored.,Our bodies have become input/output devices that we monitor and optimize for greater efficiency and sleep has become another data set to be tracked.,train
1806,ADV,ELE,"If  nding peace and quiet becomes dif cult enough, many, many children will grow up without the experience and I think its a very real problem, he said.","If  nding peace and quiet becomes too dif cult, many children will grow up without the experience and I think its a very big problem, he said.",train
1806,ELE,ADV,"If  nding peace and quiet becomes too dif cult, many children will grow up without the experience and I think its a very big problem, he said.","If  nding peace and quiet becomes dif cult enough, many, many children will grow up without the experience and I think its a very real problem, he said.",train
4953,ELE,INT,"This needs to stop, which can only happen if we prove these tests do not work.","This needs to stop, which can only happen if we prove these tests are unscientific.",train
4953,INT,ELE,"This needs to stop, which can only happen if we prove these tests are unscientific.","This needs to stop, which can only happen if we prove these tests do not work.",train
164,ADV,ELE,"We need new models for how artists, writers and musicians earn a living from their work.","We need new ideas for how artists, writers and musicians can earn a living from their work.",train
164,ELE,ADV,"We need new ideas for how artists, writers and musicians can earn a living from their work.","We need new models for how artists, writers and musicians earn a living from their work.",train
4523,ELE,INT,The list of fraudulent ingredients gets bigger: orange juice from cartons that was sold as freshly squeezed; Mont Blanc desserts with Korean chestnuts instead of the French ones on the menu; shop-bought chocolate cream that the menu said was home-made; imported beef sold as expensive wagyu beef.,The list of fraudulent ingredients continues to grow: orange juice from cartons sold as freshly squeezed; Mont Blanc desserts topped with Korean chestnuts instead of the promised French ones; shop-bought chocolate cream that the menu said was home-made; imported beef sold as expensive wagyu.,train
4523,INT,ELE,The list of fraudulent ingredients continues to grow: orange juice from cartons sold as freshly squeezed; Mont Blanc desserts topped with Korean chestnuts instead of the promised French ones; shop-bought chocolate cream that the menu said was home-made; imported beef sold as expensive wagyu.,The list of fraudulent ingredients gets bigger: orange juice from cartons that was sold as freshly squeezed; Mont Blanc desserts with Korean chestnuts instead of the French ones on the menu; shop-bought chocolate cream that the menu said was home-made; imported beef sold as expensive wagyu beef.,train
5699,ELE,INT,"To see what driverless cars might look like on the road, go to the video at: vimeo.com/37751380.","To see what driverless cars might look like in action, go to the video at: vimeo.com/37751380.",train
5699,INT,ELE,"To see what driverless cars might look like in action, go to the video at: vimeo.com/37751380.","To see what driverless cars might look like on the road, go to the video at: vimeo.com/37751380.",train
5642,ELE,INT,"When you enter a department store, cameras are watching you.",Enter a department store and you will be watched.,train
5642,INT,ELE,Enter a department store and you will be watched.,"When you enter a department store, cameras are watching you.",train
4424,ELE,INT,"Early on Saturday morning, he reached the summit of Nuptse, the first of the three main summits in the Everest horseshoe.","Early on Saturday morning, he reached the summit of Nuptse, the first and lowest of the three main summits in the Everest horseshoe that surrounds the glaciated valley called the Western Cwm.",train
4424,INT,ELE,"Early on Saturday morning, he reached the summit of Nuptse, the first and lowest of the three main summits in the Everest horseshoe that surrounds the glaciated valley called the Western Cwm.","Early on Saturday morning, he reached the summit of Nuptse, the first of the three main summits in the Everest horseshoe.",train
5693,ELE,INT,"And, people who still drive cars are experiencing less traf c thanks to Waze.",People still driving cars are dealing with less traf c thanks to Waze.,train
5693,INT,ELE,People still driving cars are dealing with less traf c thanks to Waze.,"And, people who still drive cars are experiencing less traf c thanks to Waze.",train
5894,ELE,INT,"In the section about great British inventions of the twentieth century, it says: In the 1960s, James Goodfellow (1937-) invented the automatic teller machine (ATM) or cashpoint.","In the section about great British inventions of the twentieth century, it states: In the 1960s, James Goodfellow (1937-) invented the cash-dispensing automatic teller machine (ATM) or cashpoint.",train
5894,INT,ELE,"In the section about great British inventions of the twentieth century, it states: In the 1960s, James Goodfellow (1937-) invented the cash-dispensing automatic teller machine (ATM) or cashpoint.","In the section about great British inventions of the twentieth century, it says: In the 1960s, James Goodfellow (1937-) invented the automatic teller machine (ATM) or cashpoint.",train
266,ADV,ELE,"His article comes after music industry leaders met British Prime Minister David Cameron in Downing Street, where the issue of web piracy was discussed.",His article comes after music industry leaders met British Prime Minister David Cameron in Downing Street to discuss the issue of web piracy.,train
266,ELE,ADV,His article comes after music industry leaders met British Prime Minister David Cameron in Downing Street to discuss the issue of web piracy.,"His article comes after music industry leaders met British Prime Minister David Cameron in Downing Street, where the issue of web piracy was discussed.",train
2002,ADV,ELE,"The typical swimmer can hold their breath for about 40 seconds while underwater, he says.",The typical swimmer can hold their breath for about 40 seconds while underwater.,train
2002,ELE,ADV,The typical swimmer can hold their breath for about 40 seconds while underwater.,"The typical swimmer can hold their breath for about 40 seconds while underwater, he says.",train
1812,ADV,ELE,"The reality is that there is little work here, said Alessandro Macis.","There is little work here, said Alessandro Macis.",train
1812,ELE,ADV,"There is little work here, said Alessandro Macis.","The reality is that there is little work here, said Alessandro Macis.",train
3278,ADV,INT,"We digitize things because we think we will preserve them but what we dont understand is that, unless we take other steps, those digital versions may not be any better, and may even be worse, than the artefacts that we digitized, Cerf says.","But what we dont understand is that, unless we take other steps, those digital versions may not be any better, and may even be worse, than the artefacts that we digitized, Cerf says.",train
3278,INT,ADV,"But what we dont understand is that, unless we take other steps, those digital versions may not be any better, and may even be worse, than the artefacts that we digitized, Cerf says.","We digitize things because we think we will preserve them but what we dont understand is that, unless we take other steps, those digital versions may not be any better, and may even be worse, than the artefacts that we digitized, Cerf says.",train
3836,ADV,INT,"The anniversary of the death of the man from Stratford, the most famous and the most performed playwright in the world, will be marked across Britain and the globe.","The anniversary of the death of the man from Stratford, the most famous and the most performed playwright in the world, will be celebrated across Britain and the globe.",train
3836,INT,ADV,"The anniversary of the death of the man from Stratford, the most famous and the most performed playwright in the world, will be celebrated across Britain and the globe.","The anniversary of the death of the man from Stratford, the most famous and the most performed playwright in the world, will be marked across Britain and the globe.",train
2979,ADV,INT,"Blackett, Fischer and some mates had driven to Sainsburys at 12.45am after retreating from the bedlam of Tescos 24-hour Lea Valley supermarket, where the Black Friday sale started at midnight.","Blackett, Fischer and some friends had driven to Sainsburys at 12.45am after leaving the bedlam of a Tesco 24-hour supermarket, where the Black Friday sale started at midnight.",train
2979,INT,ADV,"Blackett, Fischer and some friends had driven to Sainsburys at 12.45am after leaving the bedlam of a Tesco 24-hour supermarket, where the Black Friday sale started at midnight.","Blackett, Fischer and some mates had driven to Sainsburys at 12.45am after retreating from the bedlam of Tescos 24-hour Lea Valley supermarket, where the Black Friday sale started at midnight.",train
4257,ADV,INT,"But, now the football is well and truly under way, visiting supporters are determined to enjoy the experience.","But, now the football is under way, visiting supporters are determined to enjoy the experience.",train
4257,INT,ADV,"But, now the football is under way, visiting supporters are determined to enjoy the experience.","But, now the football is well and truly under way, visiting supporters are determined to enjoy the experience.",train
2907,ADV,INT,Its particularly true for those like Karim who have determinedly followed the local sunrise and sunset.,Its particularly true for those like Karim who have followed the local sunrise and sunset carefully.,train
2907,INT,ADV,Its particularly true for those like Karim who have followed the local sunrise and sunset carefully.,Its particularly true for those like Karim who have determinedly followed the local sunrise and sunset.,train
5351,ELE,INT,"He then said that, If a one-way mission to Mars ever became possible, I would always volunteer.","He went on to say that, If a one-way mission to Mars ever became possible, I would always volunteer.",train
5351,INT,ELE,"He went on to say that, If a one-way mission to Mars ever became possible, I would always volunteer.","He then said that, If a one-way mission to Mars ever became possible, I would always volunteer.",train
5492,ELE,INT,"The canoe is our island, the crew is the community and the navigator is the leader, he says.","The canoe is our island, the crew members are the community and the navigator is the leader, Pittman says.",train
5492,INT,ELE,"The canoe is our island, the crew members are the community and the navigator is the leader, Pittman says.","The canoe is our island, the crew is the community and the navigator is the leader, he says.",train
1429,ADV,ELE,"The second is education, from early childhood to the start of work, to enable people to escape and stay out of poverty.","The second is education, from early childhood to the start of work, so people can escape and stay out of poverty.",train
1429,ELE,ADV,"The second is education, from early childhood to the start of work, so people can escape and stay out of poverty.","The second is education, from early childhood to the start of work, to enable people to escape and stay out of poverty.",train
399,ADV,ELE,"Most winners (59%) give up work straight away, but 19% carry on doing the day job and 31% do unpaid voluntary work.","Most winners (59%) give up work straight away, but 19% carry on working and 31% do unpaid voluntary work.",train
399,ELE,ADV,"Most winners (59%) give up work straight away, but 19% carry on working and 31% do unpaid voluntary work.","Most winners (59%) give up work straight away, but 19% carry on doing the day job and 31% do unpaid voluntary work.",train
4175,ADV,INT,"When you breathe in, youre contracting the muscle of your diaphragm, pulling it  at so that the volume of your chest increases  and air is drawn into your lungs.","When you breathe in, youre pulling the muscle of your diaphragm  at so that the volume of your chest increases  and air is pulled into your lungs.",train
4175,INT,ADV,"When you breathe in, youre pulling the muscle of your diaphragm  at so that the volume of your chest increases  and air is pulled into your lungs.","When you breathe in, youre contracting the muscle of your diaphragm, pulling it  at so that the volume of your chest increases  and air is drawn into your lungs.",train
5000,ELE,INT,It wasnt easy and it wasnt immediate.,It wasnt easy and it certainly wasnt immediate.,train
5000,INT,ELE,It wasnt easy and it certainly wasnt immediate.,It wasnt easy and it wasnt immediate.,train
948,ADV,ELE,"Smoker Neil Timms owns an English pub and met the smoking ban before, in England.","Neil Timms owns an English pub and saw a smoking ban before, in England.",train
948,ELE,ADV,"Neil Timms owns an English pub and saw a smoking ban before, in England.","Smoker Neil Timms owns an English pub and met the smoking ban before, in England.",train
3079,ADV,INT,I had a kids book commissioned and I told them I would like to do one for grown-ups.,I drew a kids book and I told them I would like to do one for grown-ups.,train
3079,INT,ADV,I drew a kids book and I told them I would like to do one for grown-ups.,I had a kids book commissioned and I told them I would like to do one for grown-ups.,train
3139,ADV,INT,"Some residents are responding, posting photos of illicit dumps on the Twitter feed and Facebook page.","Some residents are responding, posting photos of illegal dumps on the Twitter feed and Facebook page.",train
3139,INT,ADV,"Some residents are responding, posting photos of illegal dumps on the Twitter feed and Facebook page.","Some residents are responding, posting photos of illicit dumps on the Twitter feed and Facebook page.",train
5342,ELE,INT,"Carles conclusion: Its not entirely possible to live 100% made in France, particularly in terms of new technology.","Carles conclusion: Its not entirely possible or even desirable to live 100% made in France, particularly in terms of new technology.",train
5342,INT,ELE,"Carles conclusion: Its not entirely possible or even desirable to live 100% made in France, particularly in terms of new technology.","Carles conclusion: Its not entirely possible to live 100% made in France, particularly in terms of new technology.",train
4918,ELE,INT,Barack Obama has told young people to reject pessimism and meet people who have different political beliefs if they want to change the world.,Barack Obama has urged young people to reject pessimism and interact with people who have different beliefs if they want to make changes in the world.,train
4918,INT,ELE,Barack Obama has urged young people to reject pessimism and interact with people who have different beliefs if they want to make changes in the world.,Barack Obama has told young people to reject pessimism and meet people who have different political beliefs if they want to change the world.,train
5568,ELE,INT,"All were tested between 2007 and 2010 on three different things: stamina, handgrip strength and lower-body power.","All were tested between 2007 and 2010 on three different measures of  tness: stamina, handgrip strength and lower-body power.",train
5568,INT,ELE,"All were tested between 2007 and 2010 on three different measures of  tness: stamina, handgrip strength and lower-body power.","All were tested between 2007 and 2010 on three different things: stamina, handgrip strength and lower-body power.",train
5143,ELE,INT,"The extraordinary images of the former ninth planet and its large moon, Charon, were sent four billion miles back to Earth from the New Horizons spacecraft.","The extraordinary images of the former ninth planet and its large moon, Charon, were sent back 4bn miles to Earth from the New Horizons spacecraft.",train
5143,INT,ELE,"The extraordinary images of the former ninth planet and its large moon, Charon, were sent back 4bn miles to Earth from the New Horizons spacecraft.","The extraordinary images of the former ninth planet and its large moon, Charon, were sent four billion miles back to Earth from the New Horizons spacecraft.",train
3230,ADV,INT,"Dog-food taster The job: Tasting dog food to make sure it meets a premium brands quality standards  What it involves: Opening sample tins of each freshly made batch of dog (or cat) food, smelling it and eating it.","Dog-food taster The job: Tasting dog food to make sure it meets a top brands quality standards  What it involves: Opening sample tins of each batch of dog (or cat) food, smelling it and eating it.",train
3230,INT,ADV,"Dog-food taster The job: Tasting dog food to make sure it meets a top brands quality standards  What it involves: Opening sample tins of each batch of dog (or cat) food, smelling it and eating it.","Dog-food taster The job: Tasting dog food to make sure it meets a premium brands quality standards  What it involves: Opening sample tins of each freshly made batch of dog (or cat) food, smelling it and eating it.",train
3983,ADV,INT,Theres too many of them and there are not enough big acts to headline them.,There are too many festivals and there are not enough big acts to headline them.,train
3983,INT,ADV,There are too many festivals and there are not enough big acts to headline them.,Theres too many of them and there are not enough big acts to headline them.,train
1453,ADV,ELE,"All were tested between 2007 and 2010 on three different measures of  tness: stamina, handgrip strength and lower-body power.","All were tested between 2007 and 2010 on three different things: stamina, handgrip strength and lower-body power.",train
1453,ELE,ADV,"All were tested between 2007 and 2010 on three different things: stamina, handgrip strength and lower-body power.","All were tested between 2007 and 2010 on three different measures of  tness: stamina, handgrip strength and lower-body power.",train
594,ADV,ELE,Youre supposed to break your fast when its dusk and we eat when the sun is out.,We should break our fast when its dusk but we eat when the sun is up.,train
594,ELE,ADV,We should break our fast when its dusk but we eat when the sun is up.,Youre supposed to break your fast when its dusk and we eat when the sun is out.,train
2726,ADV,INT,"These experiments showed that we have established a sophisticated, direct communication linkage between brains, Nicolelis said in a statement.","These experiments showed that we have established a sophisticated, direct communication connection between brains, Nicolelis said.",train
2726,INT,ADV,"These experiments showed that we have established a sophisticated, direct communication connection between brains, Nicolelis said.","These experiments showed that we have established a sophisticated, direct communication linkage between brains, Nicolelis said in a statement.",train
42,ADV,ELE,"Brazilians tend to be too nice sometimes  they enjoy partying rather than protesting  but something is changing, said Deli Borsari, a 53-year-old yoga instructor.","Brazilians are usually too nice; they enjoy partying, not protesting, but something is changing, said Deli Borsari, a 53-year-old yoga teacher.",train
42,ELE,ADV,"Brazilians are usually too nice; they enjoy partying, not protesting, but something is changing, said Deli Borsari, a 53-year-old yoga teacher.","Brazilians tend to be too nice sometimes  they enjoy partying rather than protesting  but something is changing, said Deli Borsari, a 53-year-old yoga instructor.",train
561,ADV,ELE,"For the first time, we have compared data from all over the world on the magnitude of partner violence and sexual violence by non-partners and the impact of these sorts of violence on health, said Garcia-Moreno.","For the first time we have compared data from all over the world on partner violence and sexual violence by non-partners and the effect of these sorts of violence on health, said Garcia-Moreno.",train
561,ELE,ADV,"For the first time we have compared data from all over the world on partner violence and sexual violence by non-partners and the effect of these sorts of violence on health, said Garcia-Moreno.","For the first time, we have compared data from all over the world on the magnitude of partner violence and sexual violence by non-partners and the impact of these sorts of violence on health, said Garcia-Moreno.",train
4826,ELE,INT,"It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children.","It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.",train
4826,INT,ELE,"It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children and adolescents.","It says that the grain could play an important role in school meals and emergency aid programmes, and help reduce malnutrition  particularly among children.",train
4120,ADV,INT,You would never refer to another group of people in the way that it seems perfectly normal to refer to wealth holders.,You would never refer to another group of people in the way that it seems perfectly normal to refer to wealthy people.,train
4120,INT,ADV,You would never refer to another group of people in the way that it seems perfectly normal to refer to wealthy people.,You would never refer to another group of people in the way that it seems perfectly normal to refer to wealth holders.,train
490,ADV,ELE,"In trials, the second rat responded correctly to the imported brain signals 70% of the time by pressing the lever.","In tests, the second rat responded correctly to the first rats brain signals and pressed the lever 70% of the time.",train
490,ELE,ADV,"In tests, the second rat responded correctly to the first rats brain signals and pressed the lever 70% of the time.","In trials, the second rat responded correctly to the imported brain signals 70% of the time by pressing the lever.",train
244,ADV,ELE,The right of indigenous communities in South 6 Americas Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed up to the convention.,The right of indigenous people in South 6 Americas Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed the convention.,train
244,ELE,ADV,The right of indigenous people in South 6 Americas Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed the convention.,The right of indigenous communities in South 6 Americas Andean region to chew coca leaf was removed in 1964 when Bolivia was under a dictatorship and it signed up to the convention.,train
3173,ADV,INT,"Ive played five-set matches all my life and being out there for a set and a half and passing out with heat stroke, its not normal.","Ive played fi ve set matches all my life and being out there for a set and a half and passing out with heat stroke, its not normal.",train
3173,INT,ADV,"Ive played fi ve set matches all my life and being out there for a set and a half and passing out with heat stroke, its not normal.","Ive played five-set matches all my life and being out there for a set and a half and passing out with heat stroke, its not normal.",train
1340,ADV,ELE,"We believe that its possible to export energy to Europe but,  rst, we would have to build the interconnectors which dont yet exist, said Maha el-Kadiri, a Masen spokeswoman.","We believe that its possible to export energy to Europe but,  rst, we have to build the connections, which dont yet exist, said Maha el-Kadiri, a Masen spokeswoman.",train
1340,ELE,ADV,"We believe that its possible to export energy to Europe but,  rst, we have to build the connections, which dont yet exist, said Maha el-Kadiri, a Masen spokeswoman.","We believe that its possible to export energy to Europe but,  rst, we would have to build the interconnectors which dont yet exist, said Maha el-Kadiri, a Masen spokeswoman.",train
4762,ELE,INT,Baumgartner went up into clear skies in an enormous balloon  it was 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.,Baumgartner was carried up into clear skies by a gigantic balloon  it measured 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.,train
4762,INT,ELE,Baumgartner was carried up into clear skies by a gigantic balloon  it measured 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.,Baumgartner went up into clear skies in an enormous balloon  it was 30 million square cubic feet and its skin was one-tenth the thickness of a sandwich bag.,train
5194,ELE,INT,"Were talking about preserving documents for hundreds to thousands of years, said Cerf. ","Were talking about preserving them for hundreds to thousands of years, said Cerf.",train
5194,INT,ELE,"Were talking about preserving them for hundreds to thousands of years, said Cerf.","Were talking about preserving documents for hundreds to thousands of years, said Cerf. ",train
406,ADV,ELE,"By 14, she was on the radar of Archbishop Desmond Tutu, who put her forward for the International Childrens Peace Prize, and, by 15, she became the youngest Nobel Peace Prize nominee in history.","By 14, Archbishop Desmond Tutu, suggested her for the International Childrens Peace Prize, and, by 15, she became the youngest Nobel Peace Prize nominee in history.",train
406,ELE,ADV,"By 14, Archbishop Desmond Tutu, suggested her for the International Childrens Peace Prize, and, by 15, she became the youngest Nobel Peace Prize nominee in history.","By 14, she was on the radar of Archbishop Desmond Tutu, who put her forward for the International Childrens Peace Prize, and, by 15, she became the youngest Nobel Peace Prize nominee in history.",train
1443,ADV,ELE,"Schools should teach navigation and map reading as life skills, he wrote.","Schools should teach navigation and map reading, he wrote.",train
1443,ELE,ADV,"Schools should teach navigation and map reading, he wrote.","Schools should teach navigation and map reading as life skills, he wrote.",train
262,ADV,ELE,According to the IEAs Medium-Term Coal Market Report the world will burn 1.2bn more tonnes of coal per year by 2017 compared with today  the equivalent of the current coal consumption of Russia and the US combined.,"According to the IEAs Medium-Term Coal Market Report, the world will burn 1.2bn more tonnes of coal per year by 2017 compared with today.",train
262,ELE,ADV,"According to the IEAs Medium-Term Coal Market Report, the world will burn 1.2bn more tonnes of coal per year by 2017 compared with today.",According to the IEAs Medium-Term Coal Market Report the world will burn 1.2bn more tonnes of coal per year by 2017 compared with today  the equivalent of the current coal consumption of Russia and the US combined.,train
5171,ELE,INT,Thousands more bottles will go on sale to festival-goers to stop them using plastic bottles.,Thousands more will go on sale to festival-goers to stop them relying on plastic bottles.,train
5171,INT,ELE,Thousands more will go on sale to festival-goers to stop them relying on plastic bottles.,Thousands more bottles will go on sale to festival-goers to stop them using plastic bottles.,train
3538,ADV,INT,"These layers improve the re ectivity but, also, turn the mirror into a thermal radiator.",These layers turn the mirror into a thermal radiator.,train
3538,INT,ADV,These layers turn the mirror into a thermal radiator.,"These layers improve the re ectivity but, also, turn the mirror into a thermal radiator.",train
5463,ELE,INT,"Unemployment was at 17.7% in the second quarter of 2014, according to Italys National Institute of Statistics.","Unemployment was at 17.7% in the second quarter of 2014, according to Italys National Institute of Statistics, Istat.",train
5463,INT,ELE,"Unemployment was at 17.7% in the second quarter of 2014, according to Italys National Institute of Statistics, Istat.","Unemployment was at 17.7% in the second quarter of 2014, according to Italys National Institute of Statistics.",train
1690,ADV,ELE,"Theres certainly a lot of wealth here but almost all of that wealth is in second homes only used in the summer, says Cantwell, the son of a  sherman father and a house-cleaner mother.","Theres a lot of wealth here but almost all of that wealth is in second homes only used in the summer, says Cantwell, the son of a  sherman father and a house-cleaner mother.",train
1690,ELE,ADV,"Theres a lot of wealth here but almost all of that wealth is in second homes only used in the summer, says Cantwell, the son of a  sherman father and a house-cleaner mother.","Theres certainly a lot of wealth here but almost all of that wealth is in second homes only used in the summer, says Cantwell, the son of a  sherman father and a house-cleaner mother.",train
3479,ADV,INT,"He set just three rules: eat only foods produced in France, eliminate contact with foreign-made goods and do so on 1,800 a month (above the minimum wage of 1,430 to cover the extra expense of living in Paris).","He had just three rules: eat only food produced in France, remove any contact with foreign-made goods and do so on 1,800 a month (above the minimum wage of 1,430 to cover the extra expense of living in Paris).",train
